name,essround,edition,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,rlgblg,rlgdgr,rlgatnd,dscrgrp,ctzcntr,brncntr,hhmmb,gndr,agea,yrbrn,maritalb,domicil,eduyrs,pdwrk,uempla,uempli,emplrel,wkhtot,hinctnta,hincfel,dweight,pweight
ESS9e01_1,9,1.1,42862,RS,20,5,120,7,7,3,4,2,2,2,1,7,5,5,3,3,3,3,1,3,7,5,5,5,6,3,10,1,2,2,10,10,8,7,7,5,5,2,2,2,3,1,8,7,2,1,2,3,1,45,1973,1,3,12,0,0,1,1,43,6,2,1.3504401445388794,0.293081769
ESS9e01_1,9,1.1,42881,RS,90,1,NA,5,5,5,3,3,2,3,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,2,2,2,5,5,5,5,4,1,1,2,2,3,2,1,5,3,2,1,1,2,2,73,1945,1,4,8,0,0,0,1,NA,5,2,0.8996829986572266,0.293081769
ESS9e01_1,9,1.1,42920,RS,90,1,NA,0,1,0,4,1,2,1,2,NA,8,NA,0,0,NA,NA,1,NA,1,2,2,2,4,6,0,4,4,4,1,0,0,2,4,0,1,2,1,2,2,1,7,5,2,1,1,2,1,56,1962,1,4,8,0,0,1,2,80,3,4,0.9099434018135071,0.293081769
ESS9e01_1,9,1.1,42931,RS,120,5,240,8,3,7,3,1,1,1,1,3,3,7,0,0,4,3,1,2,5,3,NA,4,NA,0,5,4,4,4,0,0,0,5,7,0,4,2,1,2,3,1,10,4,2,1,2,2,1,47,1971,5,4,12,1,0,0,2,60,NA,3,0.902265191078186,0.293081769
ESS9e01_1,9,1.1,42951,RS,180,5,60,5,5,4,2,3,1,2,3,3,5,0,5,5,7,5,1,3,2,6,6,5,5,5,7,3,3,3,4,4,3,4,5,4,3,2,2,2,3,1,8,5,2,1,1,4,1,45,1973,1,4,12,1,0,0,2,80,3,2,1.7993659973144531,0.293081769
ESS9e01_1,9,1.1,43002,RS,60,5,240,0,0,7,4,1,1,1,1,3,5,5,3,3,8,8,NA,NA,8,4,3,3,6,3,8,2,2,2,2,2,5,8,5,3,2,2,1,1,3,1,9,6,2,1,1,3,1,32,1986,6,4,11,1,0,0,1,32,3,2,1.3533976078033447,0.293081769
ESS9e01_1,9,1.1,43022,RS,90,1,NA,0,2,3,3,1,1,NA,1,7,3,8,3,1,9,NA,1,5,5,3,NA,NA,8,0,NA,4,4,4,0,0,0,5,4,1,3,2,2,3,3,1,10,NA,2,1,1,2,1,70,1948,1,4,7,0,0,0,NA,NA,NA,4,0.902265191078186,0.293081769
ESS9e01_1,9,1.1,43024,RS,90,4,90,6,7,6,3,2,1,2,2,8,10,7,5,2,0,2,1,5,8,5,8,6,8,8,2,2,2,3,0,2,0,10,4,2,3,2,2,3,3,1,6,3,2,1,1,4,1,56,1962,1,2,14,0,0,0,1,40,3,2,1.801474928855896,0.293081769
ESS9e01_1,9,1.1,43103,RS,0,5,60,0,0,0,4,NA,4,NA,3,NA,8,8,NA,NA,NA,NA,NA,10,8,6,5,7,6,2,0,2,2,2,9,0,9,8,3,1,2,2,2,2,3,2,8,5,2,1,1,5,2,35,1983,6,4,22,1,0,0,3,60,8,2,1.3649150133132935,0.293081769
ESS9e01_1,9,1.1,43131,RS,60,1,NA,7,6,7,2,1,1,1,1,2,0,0,3,3,8,9,1,5,6,5,2,1,5,5,9,2,3,3,5,4,4,6,4,3,3,2,2,3,2,1,6,6,2,1,1,1,2,71,1947,5,3,12,0,0,0,1,40,4,2,0.4491921663284302,0.293081769
ESS9e01_1,9,1.1,43164,RS,180,1,NA,0,1,1,3,1,1,1,1,0,0,0,0,0,4,0,2,NA,NA,0,1,0,2,6,NA,NA,NA,4,0,0,0,0,2,0,1,2,2,4,3,1,6,5,2,1,1,1,1,65,1953,5,4,4,0,0,0,1,NA,10,3,1.3533976078033447,0.293081769
ESS9e01_1,9,1.1,43222,RS,120,1,NA,5,10,5,3,1,1,1,1,7,NA,9,5,5,NA,0,1,NA,6,7,8,8,9,5,10,1,3,3,NA,NA,NA,7,4,3,2,2,4,4,2,1,7,7,2,1,1,1,2,76,1942,5,1,15,0,0,0,1,42,5,2,0.4501466751098633,0.293081769
ESS9e01_1,9,1.1,43240,RS,30,1,NA,1,0,0,3,3,1,3,2,4,3,10,5,5,5,NA,1,0,4,0,5,5,3,3,0,1,3,4,3,3,5,5,7,3,4,2,3,3,1,1,0,5,2,1,1,2,1,65,1953,1,3,3,0,0,0,1,48,1,4,0.9099434018135071,0.293081769
ESS9e01_1,9,1.1,43246,RS,125,5,300,7,2,2,1,2,3,2,3,0,3,5,0,0,1,3,3,5,5,3,1,0,3,5,0,2,2,2,1,0,1,5,7,4,4,1,3,2,3,1,4,5,2,1,1,3,1,17,2001,6,1,11,0,0,0,1,48,8,1,1.3513257503509521,0.293081769
ESS9e01_1,9,1.1,43294,RS,30,1,NA,2,2,2,4,NA,NA,NA,1,6,5,5,5,5,NA,NA,1,NA,5,5,NA,5,5,3,NA,4,4,4,NA,NA,NA,3,6,2,1,2,2,4,1,1,8,5,2,1,1,1,2,76,1942,5,4,4,0,0,0,NA,NA,NA,4,0.45497170090675354,0.293081769
ESS9e01_1,9,1.1,43325,RS,90,2,NA,2,2,3,3,3,2,3,2,4,4,4,1,0,3,4,1,4,5,3,3,2,3,3,3,2,2,3,5,5,5,6,4,1,2,2,2,3,3,1,5,5,2,1,1,2,1,68,1950,1,4,8,0,0,0,1,NA,3,3,0.8996829986572266,0.293081769
ESS9e01_1,9,1.1,43348,RS,30,5,480,5,8,5,3,2,2,1,2,5,8,8,0,0,2,3,1,4,9,5,5,5,6,4,10,1,1,1,5,5,5,9,5,3,2,1,2,1,3,1,5,5,2,1,1,4,1,36,1982,1,3,16,1,0,0,1,50,8,3,0.8983843326568604,0.293081769
ESS9e01_1,9,1.1,43380,RS,60,2,NA,7,7,5,2,4,3,4,3,9,7,8,6,5,9,8,1,0,9,7,7,5,8,9,10,1,1,1,10,10,9,9,6,3,4,1,1,1,3,1,7,4,2,1,1,2,2,56,1962,1,3,10,1,0,0,1,40,6,2,0.8983843326568604,0.293081769
ESS9e01_1,9,1.1,43385,RS,300,2,NA,4,4,4,4,3,1,1,1,5,6,4,2,2,0,1,2,NA,7,4,6,5,NA,6,3,NA,3,3,3,3,3,4,5,3,3,2,2,2,3,1,5,5,2,1,1,4,1,42,1976,1,4,NA,0,0,1,NA,NA,NA,2,1.7993659973144531,0.293081769
ESS9e01_1,9,1.1,43393,RS,60,2,NA,5,5,3,2,3,2,2,2,6,6,4,4,2,0,1,1,8,5,6,8,7,7,5,0,2,2,2,8,4,6,7,4,3,3,2,1,4,2,1,3,5,2,1,2,4,1,49,1969,1,4,11,1,0,0,1,40,7,2,1.7993659973144531,0.293081769
ESS9e01_1,9,1.1,43397,RS,60,5,60,5,5,7,4,2,1,3,1,6,6,5,5,6,6,6,1,5,6,6,7,8,7,6,7,3,3,3,3,3,4,7,4,3,2,1,4,3,3,1,5,5,2,1,1,2,2,56,1963,1,2,12,0,0,1,2,70,4,2,0.4501466751098633,0.293081769
ESS9e01_1,9,1.1,43414,RS,90,5,360,2,5,4,NA,NA,NA,NA,NA,4,6,6,1,1,5,7,1,NA,7,5,5,3,3,6,3,2,2,2,0,0,4,7,7,5,3,2,2,3,3,2,5,5,2,1,1,4,2,41,1977,1,1,15,1,0,0,2,60,6,2,1.8017675876617432,0.293081769
ESS9e01_1,9,1.1,43421,RS,60,4,90,0,0,0,1,4,1,4,2,8,9,8,9,6,0,0,1,0,5,8,8,4,7,0,0,3,4,1,5,4,4,6,7,2,4,2,1,3,3,1,9,4,2,1,1,1,2,70,1948,5,4,14,0,0,0,1,40,8,2,0.9002933502197266,0.293081769
ESS9e01_1,9,1.1,43432,RS,0,5,120,0,0,0,4,1,2,1,2,0,5,2,0,0,8,9,1,3,3,3,3,1,5,0,5,1,1,2,1,8,5,4,7,4,2,2,1,3,3,2,0,7,1,1,1,3,2,43,1976,1,4,13,1,0,0,1,45,4,2,1.3495244979858398,0.293081769
ESS9e01_1,9,1.1,43460,RS,120,5,0,1,5,5,3,1,1,1,1,1,7,5,2,1,0,0,2,1,7,5,7,7,2,7,8,3,3,3,2,2,2,6,7,2,1,2,2,3,2,1,2,7,2,1,1,1,2,69,1949,5,4,8,0,0,0,NA,NA,2,3,0.45497170090675354,0.293081769
ESS9e01_1,9,1.1,43485,RS,30,4,30,5,2,2,4,1,1,1,1,10,2,5,2,1,NA,NA,2,0,9,1,2,2,1,2,10,1,1,1,10,10,10,9,6,1,4,2,2,2,3,1,7,5,2,1,1,7,2,32,1986,1,4,8,0,0,1,NA,NA,4,2,2.2556629180908203,0.293081769
ESS9e01_1,9,1.1,43496,RS,30,1,NA,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,2,0,10,NA,NA,5,NA,8,NA,1,2,4,NA,NA,NA,10,7,1,NA,1,3,4,2,1,10,3,2,1,1,2,1,85,1933,1,4,4,0,0,0,NA,NA,NA,2,0.902265191078186,0.293081769
ESS9e01_1,9,1.1,43529,RS,45,4,90,5,6,0,3,3,1,1,1,8,2,6,6,6,2,2,1,NA,8,6,8,9,5,7,5,1,2,2,4,6,10,9,4,2,3,2,4,3,3,1,8,4,2,1,1,2,1,72,1946,1,3,11,0,0,0,1,42,6,1,0.900737464427948,0.293081769
ESS9e01_1,9,1.1,43547,RS,30,5,180,2,10,0,3,1,1,1,1,2,10,10,0,0,0,3,2,NA,10,0,6,NA,5,0,3,3,2,4,5,5,10,10,7,3,4,2,1,1,3,1,1,6,2,1,1,3,2,57,1961,5,2,12,0,0,0,1,40,9,2,1.3504401445388794,0.293081769
ESS9e01_1,9,1.1,43562,RS,60,5,15,7,7,6,3,3,1,4,1,5,5,5,3,3,5,3,1,7,8,6,4,3,7,3,0,2,2,3,5,7,5,8,6,3,4,2,2,1,3,1,8,5,2,1,1,3,2,60,1958,1,4,12,0,0,0,3,60,6,2,0.04998239129781723,0.293081769
ESS9e01_1,9,1.1,43625,RS,30,1,NA,5,5,7,4,2,1,2,1,8,6,7,6,5,6,8,1,5,7,4,4,0,8,7,0,3,4,4,0,1,0,8,6,1,3,2,2,3,3,1,5,5,2,1,1,NA,2,72,1946,5,1,8,0,0,0,1,42,3,3,0.4501466751098633,0.293081769
ESS9e01_1,9,1.1,43645,RS,840,5,900,0,0,0,4,1,1,1,1,10,10,10,10,10,10,10,1,10,9,6,10,8,0,3,10,1,1,1,10,10,10,10,7,3,4,2,1,1,3,1,10,1,2,1,2,4,1,27,1991,1,3,8,1,0,0,1,40,4,1,0.04991023615002632,0.293081769
ESS9e01_1,9,1.1,43691,RS,60,1,NA,2,2,2,4,2,1,1,1,5,5,5,5,5,5,5,1,NA,5,3,3,3,4,4,NA,3,3,3,NA,NA,5,4,6,1,1,2,2,3,3,1,7,5,2,1,1,1,2,62,1956,5,4,8,0,0,0,1,48,NA,4,0.45497170090675354,0.293081769
ESS9e01_1,9,1.1,43730,RS,120,1,NA,3,0,0,2,1,1,1,1,4,1,5,10,8,NA,NA,1,NA,3,NA,9,NA,5,10,NA,1,2,2,5,6,5,3,5,3,2,2,3,4,3,1,9,4,2,1,1,1,2,81,1937,5,3,4,0,0,0,NA,NA,1,4,0.451132595539093,0.293081769
ESS9e01_1,9,1.1,43768,RS,0,5,300,5,8,7,4,1,1,2,1,5,5,8,4,3,6,5,3,5,8,4,3,4,6,6,10,2,2,3,5,5,7,8,7,3,3,2,2,1,3,1,6,6,2,1,1,3,2,17,2001,6,4,11,0,0,0,NA,NA,9,2,1.3495244979858398,0.293081769
ESS9e01_1,9,1.1,43775,RS,180,4,180,0,0,2,3,3,2,3,1,0,0,0,0,2,3,3,1,NA,4,4,5,3,7,5,0,2,3,4,0,1,3,6,5,0,1,2,2,2,3,1,10,1,2,1,1,2,1,37,1981,6,4,12,1,0,0,1,NA,NA,2,1.804530382156372,0.293081769
ESS9e01_1,9,1.1,43786,RS,20,2,NA,5,6,2,3,1,2,2,3,2,2,1,2,1,2,3,1,4,8,1,0,0,3,0,3,2,3,3,4,6,5,6,6,2,3,2,2,3,3,1,6,6,2,1,1,4,1,53,1966,1,4,12,1,0,0,1,40,9,3,1.7993659973144531,0.293081769
ESS9e01_1,9,1.1,43816,RS,120,1,NA,7,8,6,4,1,1,1,1,2,5,7,0,0,6,6,1,NA,8,2,1,0,4,5,3,4,1,1,0,0,0,8,7,4,1,2,1,4,1,1,3,5,2,1,1,1,2,69,1949,5,3,14,0,0,0,1,NA,3,3,0.451132595539093,0.293081769
ESS9e01_1,9,1.1,43878,RS,150,2,NA,3,3,3,3,2,1,1,1,8,7,8,NA,NA,NA,NA,1,5,7,3,3,7,2,7,2,1,3,2,3,3,5,8,6,1,3,2,2,3,2,1,10,5,1,1,1,2,2,47,1971,1,4,8,0,0,0,NA,NA,4,3,0.902265191078186,0.293081769
ESS9e01_1,9,1.1,43896,RS,60,1,NA,5,1,0,4,2,4,2,3,8,0,0,5,5,0,3,1,0,NA,10,5,0,5,0,10,NA,NA,4,0,0,0,NA,7,1,1,2,1,3,3,2,0,7,2,1,2,NA,1,81,1937,4,3,12,0,0,0,1,NA,10,1,0.4501466751098633,0.293081769
ESS9e01_1,9,1.1,43909,RS,30,5,270,8,3,7,3,1,1,1,2,1,1,1,1,0,1,1,1,5,5,0,0,0,1,1,9,2,3,4,5,5,5,7,6,1,3,2,2,2,2,1,7,4,2,1,1,4,2,43,1976,1,1,15,0,0,0,1,48,5,3,0.450368732213974,0.293081769
ESS9e01_1,9,1.1,44121,RS,10,5,60,5,5,5,4,1,1,1,1,2,6,6,2,2,NA,5,2,3,3,3,2,2,5,4,8,1,2,2,7,5,5,6,6,4,2,1,2,2,2,1,4,5,2,1,1,3,1,45,1973,1,4,11,0,0,0,1,NA,NA,2,0.8996829986572266,0.293081769
ESS9e01_1,9,1.1,44181,RS,0,5,480,5,10,0,3,2,2,1,3,5,8,7,0,0,0,0,3,0,0,0,0,0,4,2,0,1,4,4,8,0,4,6,6,4,2,2,1,1,3,1,9,5,2,1,1,4,1,19,1999,6,4,11,1,0,0,1,50,NA,2,1.8198868036270142,0.293081769
ESS9e01_1,9,1.1,44203,RS,120,4,210,0,0,0,3,1,1,1,1,0,2,2,2,2,2,2,1,3,5,3,3,3,2,5,2,3,3,NA,3,NA,3,4,2,2,3,2,2,3,3,1,4,5,2,1,1,3,1,38,1980,6,4,11,1,0,0,1,40,NA,2,1.3533976078033447,0.293081769
ESS9e01_1,9,1.1,44264,RS,240,5,120,6,4,4,2,2,3,1,3,0,0,0,0,0,5,5,1,0,4,0,0,0,0,0,0,1,1,1,10,10,10,10,4,3,3,2,4,3,3,2,0,7,1,1,1,3,2,21,1997,1,1,12,1,0,0,1,56,7,1,0.05004910007119179,0.293081769
ESS9e01_1,9,1.1,44283,RS,30,1,NA,0,5,0,4,1,1,1,1,0,0,3,0,0,NA,NA,1,0,8,2,2,3,4,2,10,4,4,4,0,1,0,8,2,3,1,2,2,3,3,1,10,5,2,1,1,2,2,59,1959,1,3,12,0,0,0,1,48,5,2,0.8983843326568604,0.293081769
ESS9e01_1,9,1.1,44314,RS,240,2,NA,4,0,0,2,2,1,2,1,4,0,5,5,5,4,0,1,4,1,7,10,4,5,0,5,1,1,1,5,6,8,0,3,2,2,2,3,5,1,1,5,7,2,1,2,1,2,57,1961,4,4,11,0,0,0,2,0,1,3,0.4498414993286133,0.293081769
ESS9e01_1,9,1.1,44330,RS,15,5,120,5,5,1,4,2,2,1,1,3,5,9,0,0,0,5,1,10,5,3,0,3,1,1,1,3,3,4,3,5,4,5,6,0,3,2,1,2,3,1,5,6,2,1,1,4,1,43,1975,6,4,12,1,0,0,1,60,5,2,0.9099434018135071,0.293081769
ESS9e01_1,9,1.1,44371,RS,120,1,NA,0,0,0,3,2,1,1,1,5,0,0,0,0,0,0,1,NA,10,0,4,5,5,7,5,3,3,3,0,0,0,5,6,1,2,1,2,2,3,1,5,5,2,1,1,2,1,64,1954,1,4,11,0,0,1,1,48,NA,2,0.902265191078186,0.293081769
ESS9e01_1,9,1.1,44395,RS,0,4,60,4,4,6,4,1,1,1,1,0,8,8,4,4,5,6,1,NA,7,5,6,6,0,4,8,3,4,4,0,3,2,5,6,2,2,2,2,2,3,1,8,5,2,1,1,1,2,53,1965,5,2,12,1,0,0,3,60,5,2,0.4501466751098633,0.293081769
ESS9e01_1,9,1.1,44404,RS,30,1,NA,8,10,10,3,3,1,3,2,10,5,10,10,8,3,10,1,0,10,9,10,10,8,10,10,1,1,2,7,10,10,7,7,4,5,2,3,3,3,1,8,5,2,1,2,NA,2,77,1941,5,1,12,0,0,0,1,41,7,1,0.4504418969154358,0.293081769
ESS9e01_1,9,1.1,44479,RS,30,5,120,6,7,6,4,1,5,2,4,3,5,5,4,4,5,5,1,5,9,6,4,6,6,4,3,1,3,3,8,8,8,10,6,4,4,1,2,1,3,1,8,5,2,1,1,4,1,40,1978,1,1,16,1,0,0,1,40,10,1,0.9008837938308716,0.293081769
ESS9e01_1,9,1.1,44500,RS,20,5,120,0,0,0,3,2,3,2,3,0,0,3,0,0,10,10,2,NA,9,0,0,0,3,0,10,1,1,3,NA,10,NA,9,7,1,5,1,3,1,3,1,0,7,2,1,1,1,2,53,1965,4,1,12,0,0,0,1,40,NA,2,0.4504418969154358,0.293081769
ESS9e01_1,9,1.1,44526,RS,60,2,NA,5,4,3,4,1,1,1,2,3,0,10,0,0,0,0,1,NA,5,0,0,0,4,0,6,4,2,2,10,0,0,5,4,2,4,2,1,5,3,1,10,4,1,1,2,2,1,74,1944,1,3,12,0,0,0,1,42,5,3,0.900737464427948,0.293081769
ESS9e01_1,9,1.1,44537,RS,30,1,NA,5,5,3,2,1,1,1,1,6,4,3,5,0,6,7,1,2,4,6,8,3,7,8,5,2,2,2,7,9,10,9,4,3,2,2,1,3,3,1,6,5,2,1,2,2,1,82,1936,1,4,16,0,0,0,1,42,3,2,0.8996829986572266,0.293081769
ESS9e01_1,9,1.1,44540,RS,15,1,NA,3,3,3,3,NA,1,NA,1,4,5,7,2,2,NA,NA,1,NA,3,3,NA,5,8,3,NA,1,NA,NA,NA,NA,NA,7,5,2,3,2,1,4,2,1,10,6,2,1,1,1,2,85,1934,5,1,8,0,0,0,NA,NA,3,3,0.4504418969154358,0.293081769
ESS9e01_1,9,1.1,44562,RS,120,1,NA,10,10,10,2,4,1,4,2,10,10,10,10,10,10,10,1,5,10,10,10,10,10,10,10,1,1,2,4,6,5,10,7,3,4,2,1,3,3,1,8,4,2,1,1,1,1,88,1930,5,4,2,0,0,0,1,48,2,2,0.45497170090675354,0.293081769
ESS9e01_1,9,1.1,44573,RS,0,1,NA,5,3,4,4,2,1,2,1,4,5,5,2,2,3,3,NA,NA,5,4,4,4,6,6,6,1,1,2,6,5,5,5,2,1,2,2,2,4,1,1,7,5,2,1,2,2,1,80,1938,1,4,8,0,0,0,2,60,1,4,0.902265191078186,0.293081769
ESS9e01_1,9,1.1,44582,RS,30,5,60,2,5,0,4,1,1,NA,1,3,10,10,0,0,4,NA,1,5,5,5,3,NA,7,2,NA,2,4,4,5,NA,0,9,6,0,3,2,2,2,3,2,10,4,2,1,1,4,2,45,1973,1,4,12,0,0,0,1,40,4,2,1.8198868036270142,0.293081769
ESS9e01_1,9,1.1,44612,RS,27,3,NA,9,9,8,3,4,4,5,5,5,6,6,7,7,8,7,3,2,4,6,6,6,8,7,3,2,3,3,4,6,5,4,5,3,4,NA,NA,3,NA,NA,6,5,2,2,1,2,1,53,1965,1,1,12,0,0,0,1,46,8,3,0.05004910007119179,0.293081769
ESS9e01_1,9,1.1,44621,RS,120,5,180,7,6,6,3,2,2,2,2,5,4,5,4,4,4,2,2,4,8,5,5,4,5,5,3,2,2,2,5,6,6,8,4,2,3,2,2,3,3,1,4,5,2,1,1,2,2,43,1975,4,3,16,1,0,0,1,0,3,2,0.450368732213974,0.293081769
ESS9e01_1,9,1.1,44633,RS,60,1,NA,2,3,1,3,2,1,1,1,0,0,5,1,5,0,0,1,7,10,3,7,6,3,3,0,4,4,4,1,1,1,8,5,3,3,2,3,2,3,1,4,5,2,1,1,1,1,73,1946,1,1,11,0,0,0,1,60,5,3,0.4501466751098633,0.293081769
ESS9e01_1,9,1.1,44679,RS,0,5,720,5,0,5,4,2,4,1,2,7,9,1,2,6,10,4,1,5,7,0,3,3,2,7,10,2,2,2,7,7,7,9,7,2,4,1,1,1,3,2,9,5,2,1,2,2,1,35,1983,4,4,12,1,0,0,1,80,5,2,0.9008837938308716,0.293081769
ESS9e01_1,9,1.1,44682,RS,600,1,NA,5,0,1,4,1,1,1,1,NA,10,10,5,5,NA,NA,1,3,10,0,5,5,8,4,0,1,1,3,2,2,2,10,7,2,3,2,2,4,1,1,10,6,2,1,1,1,2,75,1943,5,4,6,0,0,0,2,60,7,4,0.45497170090675354,0.293081769
ESS9e01_1,9,1.1,44698,RS,230,1,NA,0,5,0,2,2,2,2,2,5,0,8,10,10,0,0,1,0,5,5,8,10,9,10,0,2,2,4,10,5,NA,10,2,1,2,2,2,3,3,1,5,7,2,1,1,5,1,66,1952,1,1,8,0,0,0,NA,NA,8,2,1.3475764989852905,0.293081769
ESS9e01_1,9,1.1,44708,RS,150,5,60,5,5,5,4,1,1,1,1,3,3,5,2,2,2,2,1,1,5,5,5,NA,NA,6,10,1,3,3,NA,NA,NA,7,6,1,2,2,1,1,3,1,7,5,2,1,1,6,1,39,1979,6,4,8,1,0,0,1,40,9,1,1.7895487546920776,0.293081769
ESS9e01_1,9,1.1,44709,RS,120,2,NA,4,6,0,3,2,4,2,1,5,3,3,8,8,6,7,1,NA,5,4,3,5,9,0,0,2,2,3,5,5,5,5,2,5,1,1,3,4,2,1,4,4,2,1,1,1,2,57,1961,4,1,12,0,0,0,1,NA,NA,2,0.9008837938308716,0.293081769
ESS9e01_1,9,1.1,44734,RS,80,4,150,2,3,2,4,3,1,2,1,2,4,7,2,1,2,2,3,4,8,6,5,6,5,5,9,1,2,2,4,6,5,8,7,2,4,2,2,1,3,1,9,4,2,1,1,3,1,17,2001,6,2,11,0,0,0,NA,NA,5,3,1.3511062860488892,0.293081769
ESS9e01_1,9,1.1,44794,RS,30,1,NA,2,2,3,4,2,1,1,1,10,10,10,10,10,10,10,1,NA,10,10,10,10,10,10,5,4,4,4,0,0,0,10,3,0,1,2,2,3,3,1,10,6,2,1,1,2,2,70,1948,1,2,8,0,0,0,1,0,2,2,0.450368732213974,0.293081769
ESS9e01_1,9,1.1,44908,RS,180,4,90,7,6,5,3,1,1,2,1,3,6,6,1,1,1,1,2,1,3,2,1,1,6,6,5,1,2,3,5,6,6,6,5,2,4,2,2,2,3,2,0,7,1,1,1,2,2,67,1951,4,1,19,0,0,0,1,NA,8,2,0.9008837938308716,0.293081769
ESS9e01_1,9,1.1,44909,RS,75,1,NA,2,5,4,3,NA,1,NA,1,2,2,2,0,0,NA,NA,1,NA,7,2,NA,2,4,2,8,NA,NA,NA,0,1,0,7,2,1,3,2,2,3,2,1,3,6,2,1,1,2,1,65,1953,1,1,10,0,0,0,1,40,6,3,0.900737464427948,0.293081769
ESS9e01_1,9,1.1,44912,RS,90,1,NA,5,10,7,3,1,1,1,1,8,7,8,8,8,9,9,1,5,5,8,10,8,9,9,5,4,4,4,0,7,5,5,7,1,3,2,2,3,3,1,7,4,2,1,1,2,1,64,1954,1,1,10,0,0,1,1,40,2,2,0.9002933502197266,0.293081769
ESS9e01_1,9,1.1,44926,RS,600,1,NA,0,0,0,2,4,1,3,1,10,NA,10,3,8,3,3,1,10,10,3,10,10,10,10,0,1,1,1,NA,NA,NA,10,6,1,4,2,1,3,3,1,3,5,2,1,1,2,2,61,1957,1,4,11,0,0,1,1,40,NA,2,0.902265191078186,0.293081769
ESS9e01_1,9,1.1,44930,RS,90,1,NA,0,0,0,3,1,3,1,3,10,0,3,10,1,0,0,1,5,8,8,10,0,8,7,10,3,3,3,10,0,10,5,1,1,3,2,3,3,2,1,10,4,2,1,1,1,2,79,1940,5,4,12,0,0,0,NA,NA,3,3,0.4498414993286133,0.293081769
ESS9e01_1,9,1.1,44934,RS,30,1,NA,0,0,0,4,1,1,1,1,0,5,10,0,0,0,0,1,NA,0,0,0,1,5,5,10,1,3,1,3,8,5,10,3,1,1,2,2,4,2,1,10,5,1,1,1,4,2,49,1969,5,4,8,0,0,0,NA,NA,1,4,1.3495244979858398,0.293081769
ESS9e01_1,9,1.1,44946,RS,300,1,NA,5,3,0,2,1,1,1,1,7,2,5,2,4,0,0,1,10,6,5,10,5,8,4,4,1,2,4,5,4,5,9,6,0,4,2,2,5,2,1,5,6,2,1,1,4,1,71,1947,1,3,11,0,0,0,1,72,6,3,1.804530382156372,0.293081769
ESS9e01_1,9,1.1,44950,RS,90,5,60,5,5,2,2,1,3,2,2,5,0,7,6,7,0,6,1,6,4,3,7,7,5,5,5,1,3,3,5,2,2,5,4,4,2,2,1,2,3,1,9,5,2,1,1,6,1,41,1977,1,2,12,1,0,0,1,60,NA,3,0.4504418969154358,0.293081769
ESS9e01_1,9,1.1,44965,RS,210,5,60,1,4,4,2,2,2,2,2,3,3,4,0,0,5,5,NA,1,7,5,3,5,6,3,9,2,2,2,5,7,5,6,5,2,3,2,2,3,3,2,0,6,2,1,1,1,1,61,1957,1,1,16,1,0,0,1,45,5,1,0.8983843326568604,0.293081769
ESS9e01_1,9,1.1,44991,RS,60,5,300,5,5,6,4,1,1,1,1,3,3,2,2,0,0,0,1,5,2,0,0,0,3,0,2,2,2,4,2,1,2,2,4,1,3,2,NA,3,2,1,6,4,2,1,1,4,2,68,1950,5,4,6,0,0,0,NA,NA,4,3,1.3495244979858398,0.293081769
ESS9e01_1,9,1.1,45000,RS,60,3,NA,0,0,0,3,4,2,3,2,10,10,10,10,10,10,10,1,NA,5,5,10,10,10,10,10,1,1,1,10,10,10,5,6,4,3,2,1,2,3,2,5,4,2,1,1,3,1,64,1955,1,1,8,0,0,0,2,56,NA,1,1.3504401445388794,0.293081769
ESS9e01_1,9,1.1,45001,RS,15,5,180,4,4,5,4,1,3,1,2,0,2,2,0,0,3,3,2,NA,8,4,0,0,0,2,NA,2,2,3,NA,7,NA,9,7,4,3,2,2,1,3,1,5,5,2,1,1,1,2,22,1996,6,1,12,0,0,0,1,12,NA,2,0.4504418969154358,0.293081769
ESS9e01_1,9,1.1,45028,RS,150,1,NA,8,8,6,2,2,1,2,1,8,9,10,8,8,NA,NA,1,NA,9,9,7,7,9,8,10,3,3,3,6,7,7,9,6,NA,3,1,1,2,3,1,8,5,2,1,1,1,1,70,1948,1,4,8,0,0,0,NA,NA,3,2,0.902265191078186,0.293081769
ESS9e01_1,9,1.1,45054,RS,15,1,NA,0,0,0,4,NA,1,1,1,4,NA,6,1,0,0,NA,2,NA,2,NA,0,NA,2,0,NA,4,4,4,0,0,0,NA,7,3,NA,2,3,4,2,1,10,5,2,1,1,1,2,60,1958,5,4,8,0,0,0,NA,NA,1,4,0.451132595539093,0.293081769
ESS9e01_1,9,1.1,45077,RS,60,5,300,5,5,2,4,1,3,1,2,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,5,1,1,1,5,8,10,6,7,3,4,1,2,2,3,1,7,7,1,1,1,3,1,28,1990,6,3,12,0,1,0,1,40,10,2,1.3504401445388794,0.293081769
